Active,Name,Task Nesting,Actual Dates Enabled,Actual Start,Actual End,Planned Dates Enabled,Planned Start,Planned End,Task Type,Attached,Script,Data Source,Synchronization ID,Display ID,Animation,Animation Behavior,Provided Progress %,Comments,Material Cost,Labor Cost,Equipment Cost,Subcontractor Cost,User 1,User 2,User 3,User 4,User 5,User 6,User 7,User 8,User 9,User 10
1,00 IN SITU CONCRETE - PILES-70,3,1,,,1,,,Construct,,,,,e5a99a95-49e8-5ab6-a034-5f3a31b8e76e,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-63,3,1,,,1,,,Construct,,,,,a85142b7-9ce5-5fe5-999c-fd55db555475,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-4,3,1,,,1,,,Construct,,,,,2bc6ed4e-3863-5d05-b527-56f31061176e,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-69,3,1,,,1,,,Construct,,,,,33f5d788-2533-53eb-b6d1-b451718d7ec7,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-64,3,1,,,1,,,Construct,,,,,fe1270af-9c3d-5b45-915c-57b9ac25d099,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-3,3,1,,,1,,,Construct,,,,,4b869243-2445-5ccd-9d1d-d1d49cfab031,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-68,3,1,,,1,,,Construct,,,,,eba62084-8a8a-5005-8abe-4458d799aab6,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-65,3,1,,,1,,,Construct,,,,,bf3351e8-dece-522c-bae8-3cd1ea89b8ba,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-2,3,1,,,1,,,Construct,,,,,9b99f7c0-040e-5b13-a8e7-f93e75799bad,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-67,3,1,,,1,,,Construct,,,,,6040721d-296f-5f98-af70-bc0cf898a950,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-66,3,1,,,1,,,Construct,,,,,5c2cbd53-943f-5fa2-b8d5-7a47b981db2f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-1,3,1,,,1,,,Construct,,,,,67845ac3-88de-59fa-8bff-c7adbcb3313b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-74,3,1,,,1,,,Construct,,,,,d65a1149-957c-5bc4-a4cf-da5b34f0c784,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-59,3,1,,,1,,,Construct,,,,,8c4dd5c2-89e3-58da-a9e9-6f4764d9fe2c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-8,3,1,,,1,,,Construct,,,,,7d65ef11-aab8-539d-a945-f44be2c970a3,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-25,3,1,,,1,,,Construct,,,,,cb0a9b92-4084-5c15-9598-fa7611c1db11,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-42,3,1,,,1,,,Construct,,,,,6f5dc202-47a7-50bd-b08a-6ffac873a726,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-91,3,1,,,1,,,Construct,,,,,3ab92f75-9e27-568d-9638-7ef10065b745,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-26,3,1,,,1,,,Construct,,,,,ce9e681a-a500-5d58-b8c6-ca312ad07e57,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-41,3,1,,,1,,,Construct,,,,,0c84a977-5084-5b3a-8d98-9aa320dd784a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-92,3,1,,,1,,,Construct,,,,,2d0402ab-723e-50fd-b54f-3d9661b959cb,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-27,3,1,,,1,,,Construct,,,,,afd56d9d-049c-586e-a292-70cce9905b27,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-40,3,1,,,1,,,Construct,,,,,3ec34b71-cfd4-5cf7-b350-7027bed1a22d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-93,3,1,,,1,,,Construct,,,,,0f208b88-526e-5061-893c-27bc4c4ece16,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-28,3,1,,,1,,,Construct,,,,,f251fe60-5a47-5f81-8a1f-fc1330c3fe81,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-39,3,1,,,1,,,Construct,,,,,243d0652-3f64-54de-ba6c-421d36919bf9,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-94,3,1,,,1,,,Construct,,,,,8abce008-5b64-5745-a3b4-620468cd106d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-29,3,1,,,1,,,Construct,,,,,e7903c63-9d5b-5e54-a65f-203dc089226d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-38,3,1,,,1,,,Construct,,,,,39af3c28-ce2e-53bb-aa93-68f285b31b62,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-95,3,1,,,1,,,Construct,,,,,b2c168f9-de58-5d1c-8c47-a1b0fdb08ca0,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-30,3,1,,,1,,,Construct,,,,,d82d1db9-fcdd-5ebd-9f1b-f55b091ba721,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-37,3,1,,,1,,,Construct,,,,,f77222ce-e4a9-5dda-b190-f657ecabc81d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-96,3,1,,,1,,,Construct,,,,,1c8c126e-e831-5e5a-8dbc-eb7d8da1bff0,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-31,3,1,,,1,,,Construct,,,,,6b52bfd8-d4ea-5e95-9270-4e14085d27d3,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-36,3,1,,,1,,,Construct,,,,,746f2e8c-84ac-579e-9eba-7c8994fe6fda,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-97,3,1,,,1,,,Construct,,,,,ad39efb2-8686-5c14-8ee0-20de70822c44,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-32,3,1,,,1,,,Construct,,,,,846c0931-e718-5b0b-bdd2-ea71a28bf31b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-35,3,1,,,1,,,Construct,,,,,cf46a3a1-e4fc-59c4-9129-c4075dfb2157,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-98,3,1,,,1,,,Construct,,,,,d452d3b8-1c80-5201-8452-66e4665cc4bc,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-33,3,1,,,1,,,Construct,,,,,7386f109-6daa-5280-b631-9bc21182faff,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-34,3,1,,,1,,,Construct,,,,,1ab45852-dc2b-5f59-b212-70379da92536,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-99,3,1,,,1,,,Construct,,,,,d8c92380-73d8-5f8e-bc66-ccb2e5c88073,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,HPDA.CON.CP.10051,2,1,,,1,16/09/2023,20/09/2023,,,,,,Removal of Working Platform,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,
1,HPDA.CON.CP.10060,2,1,,,1,21/09/2023,23/09/2023,,,,,,Installation of Bearing Pads & Expansion Joints,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,
1,HPDA.CON.CP.10061,2,1,,,1,23/09/2023,25/09/2023,,,,,,Preparation of Works for Insitu Concrete,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,
1,HPDA.CON.CP.10080,2,1,,,1,26/09/2023,07/10/2023,,,,,,Installation of Precast Slabs,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,
1,00 SLABS - SL6A-2,3,1,,,1,,,Construct,,,,,0081a8c0-2de9-5bb8-95c2-ca5b895a7077,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL6A-1,3,1,,,1,,,Construct,,,,,e7350b65-e701-5b07-bcb8-79b3acba3522,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL6B-2,3,1,,,1,,,Construct,,,,,c3121767-b40f-5518-811f-5b4e4d9a854d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL6B-1,3,1,,,1,,,Construct,,,,,c3150407-b902-55a9-a9de-765dd85bb51c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-84,3,1,,,1,,,Construct,,,,,75c0e6ac-4c85-5523-96dd-a2df2a729b6b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-83,3,1,,,1,,,Construct,,,,,776e83ef-296d-5e50-b44b-9b23c7a9c335,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-82,3,1,,,1,,,Construct,,,,,ac4762df-585b-517b-a227-953a17e13cbf,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-81,3,1,,,1,,,Construct,,,,,c55d14ca-0228-50f0-8d67-af585eb41a2e,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-80,3,1,,,1,,,Construct,,,,,ea70f250-a3c6-50b2-8201-bd447ef5acc5,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-79,3,1,,,1,,,Construct,,,,,4aad810c-a642-5a76-b607-fc7d2d0684ea,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-78,3,1,,,1,,,Construct,,,,,d59e49d6-5b1e-5cc8-a89b-cb8a0f2b2b21,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-77,3,1,,,1,,,Construct,,,,,29fd52a1-c6a4-517d-9537-87eb985c7452,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-76,3,1,,,1,,,Construct,,,,,c64986ff-9322-5f17-9c88-44f380ec5944,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-75,3,1,,,1,,,Construct,,,,,0afe9a4f-89ff-5826-9082-9fd10c1db043,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-74,3,1,,,1,,,Construct,,,,,75dca6ed-c6bd-5456-b543-0a4e474d9a3b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-73,3,1,,,1,,,Construct,,,,,467d1003-6806-5693-b6b9-07b845f8544b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-72,3,1,,,1,,,Construct,,,,,40e28b62-6d23-5007-a763-8d51d40d58c8,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-71,3,1,,,1,,,Construct,,,,,db390f68-ec4d-55e4-a2d1-1b66ab35b4ed,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-70,3,1,,,1,,,Construct,,,,,029304f8-3276-58a2-98eb-e9354eadfde8,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-69,3,1,,,1,,,Construct,,,,,909daefb-4281-5512-bd20-dd75e310cb75,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-68,3,1,,,1,,,Construct,,,,,1a9e5806-56b4-5f98-ab01-583568886110,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-67,3,1,,,1,,,Construct,,,,,ec6acea1-7693-5ef2-bc92-afb1fd2a485f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-66,3,1,,,1,,,Construct,,,,,7af22b59-f6fa-5cf6-8224-e7e77db3671d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-65,3,1,,,1,,,Construct,,,,,0e6d64ab-90db-579b-b53b-51d75b3f859f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-64,3,1,,,1,,,Construct,,,,,cbdd0db5-828a-51ef-ba7c-85d2ddd09226,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-63,3,1,,,1,,,Construct,,,,,430cecf4-5535-51e7-8064-bc3dd653c05b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-62,3,1,,,1,,,Construct,,,,,277c671d-68da-5ed8-be08-22495b050b15,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-61,3,1,,,1,,,Construct,,,,,b52a31fd-3fbd-5141-b838-6864bf35c2e3,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-60,3,1,,,1,,,Construct,,,,,5fa074b2-65a5-53f2-b805-c1452969c541,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-59,3,1,,,1,,,Construct,,,,,613c6672-ae34-5398-bc85-8fae88c59673,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-58,3,1,,,1,,,Construct,,,,,422552d1-9a6f-523a-a9e5-88bc4fbe7744,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-57,3,1,,,1,,,Construct,,,,,8ec7c518-fe43-5d91-958c-b7ba4a282c0a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-56,3,1,,,1,,,Construct,,,,,eb5c1789-35e5-5f44-bb55-524a8fd5846a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-55,3,1,,,1,,,Construct,,,,,2f7c4d9b-fd7d-5229-9a08-d37dfeda6ba7,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-54,3,1,,,1,,,Construct,,,,,561a2656-e44d-5019-9d8f-bbd190575d5f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-53,3,1,,,1,,,Construct,,,,,4b8da0dc-1b96-5f3e-9435-ecb0182ed6c4,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-52,3,1,,,1,,,Construct,,,,,7a5fe447-211c-5b25-86a5-92b061f01abc,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-51,3,1,,,1,,,Construct,,,,,6f9b22f8-a054-5310-9376-f66febb54895,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-50,3,1,,,1,,,Construct,,,,,46539f42-990d-577b-b3e8-b0e73f3a8737,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-49,3,1,,,1,,,Construct,,,,,a6ccfe13-a1df-58fb-987d-9bf31a61136c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-48,3,1,,,1,,,Construct,,,,,3103b18f-8ba6-54b3-9156-5698933a6915,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-47,3,1,,,1,,,Construct,,,,,58ffdc54-e049-54fc-a966-ade433c795f9,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-46,3,1,,,1,,,Construct,,,,,bcedbf00-8e86-594e-9b80-2caf9bd643b9,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-45,3,1,,,1,,,Construct,,,,,df858cc0-f34f-51e5-a742-1881d624757b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-44,3,1,,,1,,,Construct,,,,,03ae126a-a17b-566c-88a8-f1c6b6ca3d1b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-43,3,1,,,1,,,Construct,,,,,acea19e5-3047-5c68-9e78-8c6653f034a1,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-42,3,1,,,1,,,Construct,,,,,b4872db6-5532-5007-94ea-33c150bd91a6,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-41,3,1,,,1,,,Construct,,,,,5405d302-ebaf-596d-bb3b-b5f952bda563,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-40,3,1,,,1,,,Construct,,,,,4a2a7f71-8aa5-5e2f-84f2-1bf5e5392c31,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-39,3,1,,,1,,,Construct,,,,,0ac4ff90-4512-50ab-b231-0ce8fa4aab54,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-38,3,1,,,1,,,Construct,,,,,b960e945-39e2-5e0a-b006-32b1b6f14ec4,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-37,3,1,,,1,,,Construct,,,,,c2ec492c-bf3f-507d-956d-9153d738bc40,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-36,3,1,,,1,,,Construct,,,,,661ba60f-d276-54f8-85ce-593e1a761119,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-35,3,1,,,1,,,Construct,,,,,ca1daa38-47e5-5f39-ad64-d40835a9325a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-34,3,1,,,1,,,Construct,,,,,e8aeb8de-20d5-52c0-a4b3-fd170a06e559,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-33,3,1,,,1,,,Construct,,,,,7ef11daa-e9d9-539c-9453-f104483fdfdf,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-32,3,1,,,1,,,Construct,,,,,fbfbbec8-e352-5899-bf06-c80afc3c9764,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-31,3,1,,,1,,,Construct,,,,,36ea520c-5f37-519f-acfe-207e3894bf93,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
