Active,Name,Task Nesting,Actual Dates Enabled,Actual Start,Actual End,Planned Dates Enabled,Planned Start,Planned End,Task Type,Attached,Script,Data Source,Synchronization ID,Display ID,Animation,Animation Behavior,Provided Progress %,Comments,Material Cost,Labor Cost,Equipment Cost,Subcontractor Cost,User 1,User 2,User 3,User 4,User 5,User 6,User 7,User 8,User 9,User 10
1,00 SLABS - SL1-30,3,1,,,1,,,Construct,,,,,397e29a7-dec4-5018-bb08-e5bda35bdc7f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-29,3,1,,,1,,,Construct,,,,,1d6bb6b8-204d-5019-94d7-a86d16575459,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-28,3,1,,,1,,,Construct,,,,,e4b8a256-fcdc-5ca1-8ce8-9b3b86e35603,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-27,3,1,,,1,,,Construct,,,,,20de0b80-e149-5dc7-b9f6-1e4fe4f491ec,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-26,3,1,,,1,,,Construct,,,,,9b990ca5-7b71-50d2-b0b9-edd402fc0afe,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-25,3,1,,,1,,,Construct,,,,,e4bce915-5b32-5e01-a97d-70690293e7d9,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-24,3,1,,,1,,,Construct,,,,,30185e3b-53a0-5d5f-a96e-54343ec47bb1,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-23,3,1,,,1,,,Construct,,,,,4d403d5a-d771-58de-8d22-b96b14b4c610,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-22,3,1,,,1,,,Construct,,,,,c92d142b-cb36-5053-888e-1cfbf12098a5,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-21,3,1,,,1,,,Construct,,,,,ff8e4754-6de2-525a-aacc-715c4ad82dfd,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-20,3,1,,,1,,,Construct,,,,,f446809f-a9f0-56c3-ac78-f848489757b2,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-19,3,1,,,1,,,Construct,,,,,4ec91626-e46d-50cf-a49b-b9bad8f26f3c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-18,3,1,,,1,,,Construct,,,,,40e4b2e7-cb29-537c-9530-d76e7c83cf09,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-17,3,1,,,1,,,Construct,,,,,2147dad3-3ecd-5c98-8106-848b0330fcb1,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-16,3,1,,,1,,,Construct,,,,,b54a4dce-9825-5268-a439-d02068a37c65,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-15,3,1,,,1,,,Construct,,,,,03581454-67b0-58e0-97b8-11dc77f03cff,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-14,3,1,,,1,,,Construct,,,,,c51e46b8-ea78-59b8-ad04-775c5082e2b8,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-13,3,1,,,1,,,Construct,,,,,1933bdce-fe21-5dd7-8fff-c6c74436f773,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-12,3,1,,,1,,,Construct,,,,,2a00837e-3b17-56f1-aeda-79f1abad1e69,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-11,3,1,,,1,,,Construct,,,,,6038152a-5b8a-5e86-9b45-5037ad54bef8,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-10,3,1,,,1,,,Construct,,,,,87d7dc67-f9ee-58a3-a991-6cc62f62b9a8,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-9,3,1,,,1,,,Construct,,,,,c59fc780-074f-59ae-9581-7a10fe71b93d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-8,3,1,,,1,,,Construct,,,,,7854306e-89b7-55a4-8a7a-d5cde9169327,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-7,3,1,,,1,,,Construct,,,,,2ffb826b-5bfc-53be-9033-106d1226a336,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-6,3,1,,,1,,,Construct,,,,,a2a9006b-6d63-5c8b-9157-269ee515dda2,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-5,3,1,,,1,,,Construct,,,,,428f1b32-0962-57eb-83a7-7ffc858bb4bc,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-4,3,1,,,1,,,Construct,,,,,ae383c14-ff25-5bc2-9c18-31193558db70,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-3,3,1,,,1,,,Construct,,,,,53766e11-e608-5d78-8e43-04718079a94c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-2,3,1,,,1,,,Construct,,,,,d64039ee-80ec-5616-971e-a4492a76ad3e,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL1-1,3,1,,,1,,,Construct,,,,,7e2f3634-dce2-5b55-9b10-299c359bafb5,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL8A-2,3,1,,,1,,,Construct,,,,,56949ed9-3778-5aeb-bac7-dd1be410de1c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL8A-1,3,1,,,1,,,Construct,,,,,99f2ecf1-47f7-51d0-ae3e-8bb49f42ea6a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL5A-2,3,1,,,1,,,Construct,,,,,1137bc10-85d4-5b10-a826-db66538cb82c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL5A-1,3,1,,,1,,,Construct,,,,,b2fcadee-fb5f-58b9-9fa1-fdca13ddeca9,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL5B-2,3,1,,,1,,,Construct,,,,,757802fb-d110-5521-9ec5-d9edad946143,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL5B-1,3,1,,,1,,,Construct,,,,,76ec192c-6c15-5347-bc4b-8513302e43d3,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL8B-2,3,1,,,1,,,Construct,,,,,97059d3e-3db5-5070-ab05-786028a0ddd9,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL8B-1,3,1,,,1,,,Construct,,,,,a4b70025-d3b7-5cfe-88b1-07ab22dd3320,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-28,3,1,,,1,,,Construct,,,,,439f39ce-a93b-58cb-9bad-9a1c8bf0e3ea,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-27,3,1,,,1,,,Construct,,,,,0935700c-6408-5784-bf16-367bc61897a6,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-26,3,1,,,1,,,Construct,,,,,f0963406-0691-52ea-91ae-51916b92a05c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-25,3,1,,,1,,,Construct,,,,,c7a2b3ce-317b-5927-96bb-8ba8349ca32b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-24,3,1,,,1,,,Construct,,,,,81f335c8-4040-51b9-ab9b-7d20a4ae59a0,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-23,3,1,,,1,,,Construct,,,,,0362eccf-865c-5077-8402-bb5894798182,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-22,3,1,,,1,,,Construct,,,,,3c509be0-abb9-5561-81b4-b27690626347,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-21,3,1,,,1,,,Construct,,,,,4f37eaf7-7ee0-5f98-8d04-98745f857842,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-20,3,1,,,1,,,Construct,,,,,3bbf013d-d187-5300-8a27-6e5612f7f637,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-19,3,1,,,1,,,Construct,,,,,51c8a66c-5c66-5ec3-8861-b9bc46c2c8e2,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-18,3,1,,,1,,,Construct,,,,,8f269b5f-9c4d-51fe-9c89-4cbe9ac5ca9a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-17,3,1,,,1,,,Construct,,,,,73894e55-9c53-53d1-8602-969fd186bf31,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-16,3,1,,,1,,,Construct,,,,,541a16f6-4427-5081-8903-fa192da3d75a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-15,3,1,,,1,,,Construct,,,,,a546720f-7c11-5146-bd9f-c2b67c81cbea,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-14,3,1,,,1,,,Construct,,,,,daa01bd7-6f04-573f-be0e-165c4bd25378,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-13,3,1,,,1,,,Construct,,,,,2d45f6ed-4d93-5d87-b598-f48f83de58c4,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-12,3,1,,,1,,,Construct,,,,,36b35c99-4298-56d6-b8d4-bc4123b0554d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-11,3,1,,,1,,,Construct,,,,,9cee5a83-3666-54c3-adb7-6ef8abf6eb7b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-10,3,1,,,1,,,Construct,,,,,af09eca7-b151-57c0-b7ce-a483cfef9167,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-9,3,1,,,1,,,Construct,,,,,627c0ae7-fd5b-56d8-8156-9ece31ea690b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-8,3,1,,,1,,,Construct,,,,,4c837874-da6b-5ad5-b9eb-e11efd061a15,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-7,3,1,,,1,,,Construct,,,,,cb0d3931-dc8d-5807-882f-69b2a9c23882,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-6,3,1,,,1,,,Construct,,,,,0b44fe5c-0a18-5469-a0d1-9c072234eb00,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-5,3,1,,,1,,,Construct,,,,,5aeb05d9-b7f4-5900-bac3-af60d2cb67f6,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-4,3,1,,,1,,,Construct,,,,,1b2816b0-e5ee-5c75-bcff-6a7dccf353a4,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-3,3,1,,,1,,,Construct,,,,,7937c0c5-0b13-55d8-a392-cb461b5ad17a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-2,3,1,,,1,,,Construct,,,,,57f9158d-2afe-562a-b892-a9c034b689ce,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL3-1,3,1,,,1,,,Construct,,,,,65fc3770-8272-5160-a85b-29e34545f0a3,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL7A-2,3,1,,,1,,,Construct,,,,,b53a6fea-5699-504f-b6cd-3639ac5bec50,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL7A-1,3,1,,,1,,,Construct,,,,,ff4377f1-d1ed-512f-8f57-916b4065281f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL7B-2,3,1,,,1,,,Construct,,,,,ca8fbb65-19b5-5499-b5d3-87fed31a3b80,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL7B-1,3,1,,,1,,,Construct,,,,,10797492-bcf0-5be5-b438-88ef5104cd7f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL4A-2,3,1,,,1,,,Construct,,,,,bb3d9eb1-231f-5f53-b650-955f5339d568,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL4A-1,3,1,,,1,,,Construct,,,,,adee0fd0-51c3-5b09-85cb-79e564029d33,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL4B-2,3,1,,,1,,,Construct,,,,,b5c7fb6b-47d2-554f-8137-b390c2cb2a47,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL4B-1,3,1,,,1,,,Construct,,,,,88b5248b-e60b-5985-a3ba-c5e0f947a940,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-28,3,1,,,1,,,Construct,,,,,096872f0-2a9f-59a2-a26d-cc0dfc69561f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-27,3,1,,,1,,,Construct,,,,,065f4d88-b306-5c91-9a78-b0a68efad622,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-26,3,1,,,1,,,Construct,,,,,4541d371-a475-5424-b2c4-b9d495d6e577,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-25,3,1,,,1,,,Construct,,,,,24d00be7-7211-505e-8547-7997c860ca6f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-24,3,1,,,1,,,Construct,,,,,c6246988-af5c-51f0-abc6-41623abdd5c6,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-23,3,1,,,1,,,Construct,,,,,22429777-55a9-5202-9672-bca016c79728,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-22,3,1,,,1,,,Construct,,,,,bda1c0ed-f985-5f2b-bb74-b2d9f3bb3290,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-21,3,1,,,1,,,Construct,,,,,f3a23422-6c84-5bd6-bdc1-04c87ceeef3a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-20,3,1,,,1,,,Construct,,,,,aeea4f6e-a985-5097-adfd-ec0cc0ed4982,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-19,3,1,,,1,,,Construct,,,,,87e4b3ac-d6a6-51f2-bacb-41ba4b24a8dc,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-18,3,1,,,1,,,Construct,,,,,14179b83-5fbd-502c-86d6-baa27cd314da,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-17,3,1,,,1,,,Construct,,,,,2bbcf4c4-ce06-5abb-8210-9fb53a21f5eb,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-16,3,1,,,1,,,Construct,,,,,dcb3e3f2-21e6-5e05-b5a0-f9656f567326,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-15,3,1,,,1,,,Construct,,,,,b87af2b5-78d2-57ad-8538-1c11f2bee98d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-14,3,1,,,1,,,Construct,,,,,82ad101b-6628-54e1-8ad8-4e5127c1ee00,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-13,3,1,,,1,,,Construct,,,,,f59f1688-3a9c-5cb4-b0be-0bee587e6ca0,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-12,3,1,,,1,,,Construct,,,,,c26a2d69-cdd9-5b04-80eb-12a52195efc6,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-11,3,1,,,1,,,Construct,,,,,20bf0417-a331-518a-98a4-8bc0a254a366,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-10,3,1,,,1,,,Construct,,,,,f2cde5db-805c-5f22-a7b3-e85c9ac641df,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-9,3,1,,,1,,,Construct,,,,,b6e4f9e4-6015-517c-9b89-c686de7fec1b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-8,3,1,,,1,,,Construct,,,,,b74e1dea-bae3-50ee-984a-b88870e75056,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-7,3,1,,,1,,,Construct,,,,,93c5dfe1-d968-5eeb-9518-2b97e2b715b2,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-6,3,1,,,1,,,Construct,,,,,ecc23e3f-7dd9-5f9b-b854-cb3dab2c5f4b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-5,3,1,,,1,,,Construct,,,,,7b2a6356-0161-51dc-8241-1ac3db8f3c30,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-4,3,1,,,1,,,Construct,,,,,9ff36789-57e4-5b6f-aa20-e676da745197,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-3,3,1,,,1,,,Construct,,,,,e3be28e7-36d3-588f-bdb7-dcecaa51b23c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-2,3,1,,,1,,,Construct,,,,,3a574e70-ec61-5b69-bc0b-0771ed4d83c4,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 SLABS - SL2-1,3,1,,,1,,,Construct,,,,,cc90b378-06fd-538c-b9d6-7dcb435e68fd,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,HPDA.CON.CP.10090,2,1,,,1,24/09/2023,09/10/2023,,,,,,Placing of Insitu Concrete for Pavement,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,
1,00 IN SITU CONCRETE - SLAB-1,3,1,,,1,,,Construct,,,,,dfc0dc26-29e6-5783-a785-44085bcde853,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,HPDA.CON.CP.10100,2,1,,,1,03/10/2023,23/10/2023,,,,,,Concrete Finishing Works,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,
1,HPDA.CON.CP.10101,2,1,,,1,20/10/2023,30/10/2023,,,,,,Removal of Working Platform and Beach Profile adjoining the Pier,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,
1,BARRIERS,1,1,,,1,16/10/2023,30/10/2023,,,,,,,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,
1,HPDA.CON.BR.10000,2,1,,,1,16/10/2023,30/10/2023,,,,,,Installation of Swimming Lines,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,
1,HPDA.CON.BR.10010,2,1,,,1,16/10/2023,30/10/2023,,,,,,Installation of Jet Ski Barrier,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,
